Rent,BHK,Size,Floor,Area Type,City,Furnishing Status,Tenant Preferred,Bathroom
12000,0.0,0.3648960739030023,0.625,1.0,0.4,0.5,0.5,0.0
8000,0.0,0.18475750577367206,0.5,0.5,0.4,1.0,0.0,0.0
70000,0.5714285714285714,0.6882217090069284,0.5,1.0,0.4,0.0,0.5,0.8000000000000002
250000,0.8571428571428571,0.9999999999999999,0.5,0.5,0.4,1.0,0.5,1.0
31500,0.5714285714285714,0.8267898383371823,0.5,0.5,0.4,0.5,0.0,0.4
30000,0.2857142857142857,0.6420323325635103,0.25,0.5,0.4,0.5,0.0,0.4
60000,0.5714285714285714,0.7344110854503464,0.625,1.0,0.4,0.5,0.5,0.8000000000000002
35000,0.5714285714285714,0.5496535796766743,0.625,0.5,0.4,0.5,0.0,0.4
55000,0.5714285714285714,0.5265588914549653,0.5,0.5,0.4,1.0,0.5,0.8000000000000002
20000,0.2857142857142857,0.046189376443418015,0.25,1.0,0.4,0.5,0.5,0.0
6500,0.0,0.13394919168591224,0.625,1.0,0.4,0.0,0.5,0.0
17000,0.2857142857142857,0.3418013856812933,0.375,0.5,0.4,0.5,0.5,0.4
9300,0.0,0.20323325635103925,0.375,0.5,0.4,0.5,0.0,0.0
7500,0.2857142857142857,0.18475750577367206,0.5,1.0,0.4,1.0,0.5,0.0
20000,0.2857142857142857,0.3648960739030023,0.5,1.0,0.4,0.0,0.5,0.0
18000,0.5714285714285714,0.050808314087759814,0.75,1.0,0.4,0.0,0.5,0.8000000000000002
15000,0.0,0.2956120092378753,0.5,0.5,0.4,0.0,0.0,0.0
13000,0.2857142857142857,0.18013856812933027,0.5,0.5,0.4,1.0,0.0,0.0
20000,0.2857142857142857,0.3695150115473441,0.625,1.0,0.4,0.5,0.5,0.4
12000,0.5714285714285714,0.3187066974595843,0.375,1.0,0.4,0.0,0.5,0.4
40000,0.2857142857142857,0.5150115473441108,0.25,1.0,0.4,0.0,0.5,0.4
8000,0.2857142857142857,0.27251732101616627,0.75,1.0,0.4,1.0,0.5,0.4
95000,0.5714285714285714,0.5958429561200923,0.375,0.5,0.4,0.0,0.0,0.8000000000000002
68000,0.5714285714285714,0.6651270207852193,0.5,0.5,0.4,0.5,0.5,0.8000000000000002
18000,0.5714285714285714,0.046189376443418015,0.375,1.0,0.4,1.0,0.5,0.4
130000,0.8571428571428571,0.9999999999999999,0.375,0.5,0.4,0.5,0.0,1.0
150000,0.8571428571428571,0.9999999999999999,0.625,0.5,0.4,0.5,0.0,1.0
75000,0.5714285714285714,0.9999999999999999,0.375,0.5,0.4,0.5,0.0,1.0
110000,0.8571428571428571,0.9999999999999999,0.5,0.5,0.4,0.5,0.0,1.0
150000,0.8571428571428571,0.9999999999999999,0.625,0.5,0.4,0.5,0.0,1.0
10000,0.0,0.10623556581986142,0.75,1.0,0.4,0.5,0.0,0.0
24000,0.5714285714285714,0.5727482678983833,0.5,0.5,0.4,1.0,0.0,0.4
28000,0.5714285714285714,0.45727482678983833,0.5,1.0,0.4,0.5,0.5,0.4
28000,0.5714285714285714,0.4110854503464203,0.5,0.5,0.4,1.0,0.0,0.4
18000,0.2857142857142857,0.4110854503464203,0.25,0.5,0.4,0.5,0.5,0.4
27000,0.5714285714285714,0.5727482678983833,0.625,0.5,0.4,1.0,0.5,0.8000000000000002
17000,0.2857142857142857,0.2956120092378753,0.5,0.5,0.4,1.0,0.5,0.4
350000,0.5714285714285714,0.9999999999999999,0.375,1.0,0.4,0.5,0.5,1.0
25000,0.2857142857142857,0.4110854503464203,0.5,1.0,0.4,0.5,0.5,0.0
16500,0.5714285714285714,0.5727482678983833,0.5,0.5,0.4,1.0,0.0,0.4
14000,0.2857142857142857,0.023094688221709004,0.625,0.5,0.4,0.5,0.0,0.4
18000,0.2857142857142857,0.03695150115473441,0.625,1.0,0.4,1.0,0.5,0.4
10000,0.2857142857142857,0.020785219399538105,0.625,1.0,0.4,1.0,0.5,0.0
10000,0.2857142857142857,0.018475750577367205,0.375,1.0,0.4,1.0,0.5,0.0
100000,0.8571428571428571,0.18013856812933027,0.25,0.5,0.4,1.0,0.5,1.0
25000,0.2857142857142857,0.3094688221709007,0.5,0.5,0.4,0.0,0.0,0.0
22999,0.2857142857142857,0.3445727482678984,0.5,0.5,0.4,0.5,0.0,0.4
6000,0.2857142857142857,0.22632794457274827,0.5,1.0,0.4,1.0,0.5,0.0
40000,0.2857142857142857,0.4110854503464203,0.25,0.5,0.4,0.0,0.5,0.4
250000,0.5714285714285714,0.9191685912240184,0.625,1.0,0.4,0.0,0.5,0.8000000000000002
13000,0.0,0.013856812933025403,0.625,0.5,0.4,0.0,0.5,0.0
14000,0.0,0.041570438799076216,0.625,1.0,0.4,0.0,0.5,0.0
20000,0.2857142857142857,0.4341801385681293,0.5,0.5,0.4,0.5,0.5,0.4
5500,0.0,0.08775981524249422,0.375,0.5,0.4,0.0,0.0,0.0
32000,0.2857142857142857,0.4110854503464203,0.25,0.5,0.4,0.0,0.5,0.4
8000,0.2857142857142857,0.3418013856812933,0.375,1.0,0.4,0.5,0.5,0.0
25000,0.5714285714285714,0.6420323325635103,0.625,0.5,0.4,1.0,1.0,0.8000000000000002
28000,0.2857142857142857,0.041570438799076216,0.5,0.5,0.4,0.5,0.5,0.4
22000,0.2857142857142857,0.041570438799076216,0.375,1.0,0.4,0.5,0.5,0.4
21000,0.0,0.041570438799076216,0.25,1.0,0.4,0.5,0.5,0.0
30000,0.2857142857142857,0.45727482678983833,0.5,1.0,0.4,0.5,0.5,0.4
12000,0.0,0.18013856812933027,0.5,0.5,0.4,1.0,0.5,0.0
15000,0.0,0.02771362586605081,0.5,1.0,0.4,1.0,0.5,0.0
18000,0.0,0.20323325635103925,0.25,0.5,0.4,0.0,0.5,0.0
18000,0.2857142857142857,0.4110854503464203,0.625,0.5,0.4,1.0,0.5,0.0
10000,0.0,0.014780600461893764,0.25,1.0,0.4,0.5,0.5,0.0
16000,0.0,0.18013856812933027,0.5,0.5,0.4,0.0,0.5,0.0
20000,0.2857142857142857,0.4110854503464203,0.625,0.5,0.4,0.5,0.0,0.4
28000,0.8571428571428571,0.6882217090069284,0.5,0.5,0.4,0.5,0.5,0.4
7000,0.0,0.02771362586605081,0.375,1.0,0.4,0.5,0.5,0.0
30000,0.2857142857142857,0.20323325635103925,0.25,0.5,0.4,0.0,0.5,0.0
15000,0.2857142857142857,0.4110854503464203,0.25,0.5,0.4,0.5,0.5,0.0
8000,0.0,0.22632794457274827,0.375,0.5,0.4,1.0,0.5,0.0
9000,0.0,0.18013856812933027,0.5,0.5,0.4,1.0,0.5,0.4
33500,0.5714285714285714,0.06466512702078521,0.5,0.5,0.4,0.5,0.0,0.4
9500,0.0,0.20323325635103925,0.375,0.5,0.4,1.0,0.5,0.0
10000,0.2857142857142857,0.2448036951501155,0.375,1.0,0.4,1.0,0.5,0.0
20000,0.0,0.18013856812933027,0.625,0.5,0.4,0.0,0.5,0.0
10000,0.0,0.20323325635103925,0.5,0.5,0.4,1.0,0.5,0.0
15000,0.0,0.3187066974595843,0.75,1.0,0.4,1.0,0.5,0.0
55000,0.5714285714285714,0.6651270207852193,0.25,0.5,0.4,0.0,0.0,0.4
20000,0.2857142857142857,0.45727482678983833,0.5,0.5,0.4,0.5,0.0,0.4
16000,0.2857142857142857,0.24942263279445726,0.375,0.5,0.4,0.5,0.0,0.4
23000,0.2857142857142857,0.4110854503464203,0.5,0.5,0.4,0.0,0.5,0.4
150000,0.5714285714285714,0.13394919168591224,0.5,1.0,0.4,0.5,0.5,0.8000000000000002
25000,0.2857142857142857,0.5034642032332562,0.25,1.0,0.4,1.0,0.5,0.4
9000,0.0,0.27251732101616627,0.375,0.5,0.4,0.5,0.0,0.0
11000,0.0,0.20323325635103925,0.625,1.0,0.4,0.5,0.0,0.0
11500,0.2857142857142857,0.24942263279445726,0.5,0.5,0.4,1.0,0.5,0.0
16000,0.5714285714285714,0.45727482678983833,0.375,1.0,0.4,1.0,0.5,0.4
23000,0.5714285714285714,0.5727482678983833,0.5,0.5,0.4,1.0,0.0,0.4
30000,0.8571428571428571,0.8960739030023094,0.5,0.5,0.4,0.5,0.5,1.0
110000,0.5714285714285714,0.8036951501154734,0.75,0.5,0.4,0.5,0.0,1.0
3500,0.0,0.006928406466512702,0.625,1.0,0.4,1.0,0.5,0.0
12100,0.2857142857142857,0.3187066974595843,0.625,0.5,0.4,1.0,0.0,0.0
19000,0.2857142857142857,0.8267898383371823,0.375,0.5,0.4,1.0,0.0,0.0
40000,0.2857142857142857,0.45727482678983833,0.625,1.0,0.4,0.0,0.5,0.4
8000,0.2857142857142857,0.08775981524249422,0.5,1.0,0.4,1.0,0.5,0.0
42000,0.5714285714285714,0.7806004618937644,0.5,0.5,0.4,0.5,0.0,0.8000000000000002
13000,0.5714285714285714,0.02771362586605081,0.25,1.0,0.4,0.5,0.5,0.4
44000,0.5714285714285714,0.7806004618937644,0.625,0.5,0.4,0.5,0.0,0.8000000000000002
11000,0.0,0.20323325635103925,0.375,0.5,0.4,0.5,0.0,0.0
40000,0.5714285714285714,0.6189376443418013,0.5,0.5,0.4,0.5,0.0,0.8000000000000002
150000,0.8571428571428571,0.9999999999999999,0.625,1.0,0.4,0.5,0.5,1.0
13000,0.2857142857142857,0.2956120092378753,0.5,0.5,0.4,1.0,0.5,0.4
17500,0.2857142857142857,0.2956120092378753,0.5,0.5,0.4,0.5,0.5,0.4
14500,0.5714285714285714,0.5727482678983833,0.375,0.5,0.4,1.0,0.5,0.8000000000000002
24000,0.5714285714285714,0.5727482678983833,0.5,0.5,0.4,1.0,0.0,0.4
30000,0.5714285714285714,0.45727482678983833,0.625,0.5,0.4,1.0,0.5,0.4
10000,0.0,0.22632794457274827,0.5,1.0,0.4,0.5,0.5,0.0
10000,0.0,0.22632794457274827,0.625,0.5,0.4,0.5,0.5,0.0
90000,0.5714285714285714,0.7113163972286374,0.5,0.5,0.4,0.5,0.0,0.8000000000000002
280000,0.8571428571428571,0.9999999999999999,0.375,0.5,0.4,0.5,0.5,1.0
32000,0.2857142857142857,0.5265588914549653,0.375,1.0,0.4,1.0,0.0,0.4
80000,0.5714285714285714,0.9191685912240184,0.625,0.5,0.4,1.0,0.5,0.8000000000000002
5500,0.0,0.009237875288683601,0.5,0.5,0.4,0.0,0.5,0.0
6000,0.0,0.018475750577367205,0.625,0.5,0.4,0.5,0.0,0.0
30000,0.5714285714285714,0.5519630484988453,0.5,1.0,0.4,0.0,0.5,0.4
42000,0.5714285714285714,0.6651270207852193,0.5,0.5,0.4,0.5,0.0,0.4
5500,0.0,0.08775981524249422,0.5,1.0,0.4,1.0,0.5,0.0
7000,0.2857142857142857,0.15704387990762125,0.5,1.0,0.4,0.5,0.5,0.4
10000,0.2857142857142857,0.3187066974595843,0.25,1.0,0.4,1.0,0.0,0.0
17000,0.0,0.18013856812933027,0.625,0.5,0.4,0.0,0.5,0.0
18000,0.0,0.3187066974595843,0.375,1.0,0.4,0.5,0.5,0.0
14000,0.2857142857142857,0.45727482678983833,0.375,0.5,0.4,0.5,0.0,0.4
17000,0.0,0.20323325635103925,0.375,0.5,0.4,0.0,0.5,0.0
27000,0.5714285714285714,0.5496535796766743,1.0,1.0,0.4,0.5,1.0,0.4
25000,0.5714285714285714,0.5496535796766743,0.5,0.5,0.4,0.5,0.0,0.4
23000,0.2857142857142857,0.4110854503464203,0.625,1.0,0.4,0.5,0.5,0.4
24500,0.2857142857142857,0.034180138568129334,0.375,0.5,0.4,0.0,0.0,0.4
10000,0.0,0.08775981524249422,0.375,0.5,0.4,1.0,0.5,0.0
35000,0.2857142857142857,0.5958429561200923,0.5,1.0,0.4,1.0,0.0,0.4
27000,0.2857142857142857,0.5958429561200923,0.25,0.5,0.4,0.0,0.5,0.4
7000,0.0,0.08775981524249422,0.375,0.5,0.4,1.0,0.0,0.0
5000,0.0,0.13394919168591224,0.25,0.5,0.4,0.5,0.5,0.0
5000,0.2857142857142857,0.24942263279445726,0.625,0.5,0.4,1.0,0.5,0.0
12000,0.2857142857142857,0.4341801385681293,0.5,1.0,0.4,0.5,0.0,0.0
30000,0.2857142857142857,0.3418013856812933,0.5,0.5,0.4,0.0,0.5,0.4
25000,0.2857142857142857,0.4341801385681293,0.25,0.5,0.4,0.5,0.5,0.4
6000,0.0,0.15704387990762125,0.375,0.5,0.4,0.5,0.5,0.0
45000,0.5714285714285714,0.9191685912240184,0.625,1.0,0.4,1.0,0.5,0.8000000000000002
40000,0.5714285714285714,0.07852193995381061,0.25,0.5,0.4,1.0,0.0,0.8000000000000002
8500,0.2857142857142857,0.023094688221709004,0.5,1.0,0.4,0.5,0.5,0.0
16500,0.2857142857142857,0.4341801385681293,0.5,0.5,0.4,1.0,0.0,0.0
100000,0.5714285714285714,0.6420323325635103,0.375,0.5,0.4,0.5,0.5,0.8000000000000002
52000,0.5714285714285714,0.08775981524249422,0.5,0.5,0.4,1.0,0.5,0.4
12500,0.0,0.20323325635103925,0.5,0.5,0.4,0.0,0.5,0.0
14000,0.2857142857142857,0.27251732101616627,0.625,1.0,0.4,1.0,0.5,0.4
15000,0.0,0.15704387990762125,0.375,1.0,0.4,1.0,0.5,0.0
5000,0.0,0.13394919168591224,0.375,0.5,0.4,0.0,0.0,0.0
40000,0.2857142857142857,0.03926096997690531,0.625,0.5,0.4,0.5,0.5,0.4
17000,0.0,0.24942263279445726,0.625,1.0,0.4,0.0,0.5,0.0
15000,0.5714285714285714,0.4110854503464203,0.375,1.0,0.4,0.0,0.5,0.8000000000000002
6000,0.0,0.006928406466512702,0.75,1.0,0.4,0.5,0.5,0.0
85000,0.5714285714285714,0.14549653579676675,0.375,0.5,0.4,1.0,0.0,0.8000000000000002
18000,0.2857142857142857,0.03233256351039261,0.5,1.0,0.4,0.5,0.5,0.4
7500,0.2857142857142857,0.030946882217090067,0.625,1.0,0.4,1.0,0.5,0.0
10000,0.2857142857142857,0.023094688221709004,0.625,1.0,0.4,0.5,0.5,0.0
9000,0.0,0.041570438799076216,0.375,1.0,0.4,0.0,0.5,0.0
24000,0.5714285714285714,0.5958429561200923,0.625,1.0,0.4,0.5,0.5,0.4
12000,0.2857142857142857,0.22632794457274827,0.375,0.5,0.4,0.5,0.5,0.4
10500,0.2857142857142857,0.22632794457274827,0.5,0.5,0.4,0.5,0.5,0.4
31000,0.2857142857142857,0.5496535796766743,0.625,1.0,0.4,0.5,0.5,0.4
9000,0.0,0.11085450346420322,0.25,1.0,0.4,0.5,0.5,0.0
9000,0.2857142857142857,0.3187066974595843,0.75,1.0,0.4,0.5,0.5,0.0
27000,0.5714285714285714,0.48036951501154734,0.25,0.5,0.4,1.0,1.0,0.4
12500,0.2857142857142857,0.22632794457274827,0.5,0.5,0.4,0.5,0.5,0.4
15000,0.2857142857142857,0.5034642032332562,0.375,1.0,0.2,0.5,0.0,0.4
6500,0.2857142857142857,0.45727482678983833,0.25,1.0,0.2,0.5,0.5,0.4
90000,0.5714285714285714,0.9999999999999999,0.375,0.5,0.2,0.5,0.5,0.8000000000000002
200000,0.5714285714285714,0.9999999999999999,0.375,1.0,0.2,0.0,1.0,1.0
15000,0.0,0.2956120092378753,0.25,0.5,0.2,0.5,0.5,0.0
15000,0.2857142857142857,0.45727482678983833,1.0,0.5,0.2,0.5,0.0,0.4
7600,0.2857142857142857,0.3187066974595843,0.375,1.0,0.2,1.0,0.5,0.4
29000,0.5714285714285714,0.5496535796766743,0.375,0.5,0.2,0.5,0.0,0.8000000000000002
20000,0.5714285714285714,0.7852193995381062,1.0,1.0,0.2,0.5,0.5,0.8000000000000002
12000,0.2857142857142857,0.27251732101616627,0.375,1.0,0.2,0.0,0.5,0.4
10500,0.2857142857142857,0.4942263279445728,0.375,1.0,0.2,1.0,0.5,0.4
29000,0.2857142857142857,0.5958429561200923,0.25,1.0,0.2,0.5,0.5,0.4
26000,0.2857142857142857,0.4697459584295612,1.0,1.0,0.2,0.5,0.0,0.4
25000,0.5714285714285714,0.6189376443418013,0.25,1.0,0.2,0.0,1.0,0.8000000000000002
10000,0.2857142857142857,0.4341801385681293,0.375,1.0,0.2,1.0,1.0,0.4
14000,0.2857142857142857,0.5958429561200923,0.375,1.0,0.2,1.0,0.5,0.4
6000,0.2857142857142857,0.27251732101616627,0.375,1.0,0.2,1.0,0.5,0.0
40000,0.5714285714285714,0.6549653579676674,0.25,1.0,0.2,1.0,0.0,0.4
23000,0.2857142857142857,0.42032332563510394,0.5,0.5,0.2,0.5,0.5,0.4
10000,0.2857142857142857,0.27251732101616627,0.25,0.5,0.2,0.5,0.5,0.4
10000,0.2857142857142857,0.3695150115473441,0.25,0.5,0.2,1.0,0.0,0.0
15000,0.2857142857142857,0.5496535796766743,0.25,1.0,0.2,0.5,0.5,0.4
11000,0.0,0.24942263279445726,0.625,1.0,0.2,0.5,0.5,0.0
20000,0.2857142857142857,0.27251732101616627,0.375,1.0,0.2,1.0,1.0,0.0
15000,0.2857142857142857,0.38799076212471134,0.25,1.0,0.2,0.0,0.5,0.0
22000,0.8571428571428571,0.9732101616628175,1.0,0.5,0.2,0.5,0.5,1.0
6000,0.2857142857142857,0.4110854503464203,0.375,1.0,0.2,1.0,0.0,0.4
20000,0.2857142857142857,0.45727482678983833,0.25,1.0,0.2,0.5,0.5,0.4
6500,0.0,0.22632794457274827,0.5,1.0,0.2,1.0,0.5,0.0
12000,0.2857142857142857,0.3648960739030023,0.375,1.0,0.2,0.5,0.5,0.0
27000,0.2857142857142857,0.7113163972286374,0.5,1.0,0.2,0.5,0.5,0.8000000000000002
15000,0.2857142857142857,0.6882217090069284,0.25,1.0,0.2,1.0,0.5,0.4
20000,0.5714285714285714,0.7806004618937644,0.25,0.5,0.2,0.0,0.5,1.0
22000,0.2857142857142857,0.3187066974595843,0.625,1.0,0.2,0.5,0.5,0.4
7000,0.0,0.18013856812933027,0.375,1.0,0.2,1.0,0.5,0.0
7000,0.2857142857142857,0.20323325635103925,0.375,1.0,0.2,0.5,0.5,0.0
6500,0.0,0.22632794457274827,0.375,1.0,0.2,0.0,0.5,0.0
9000,0.2857142857142857,0.3510392609699769,0.375,1.0,0.2,0.5,0.5,0.4
4500,0.0,0.06466512702078521,0.25,1.0,0.2,0.5,0.5,0.0
12000,0.2857142857142857,0.38799076212471134,0.25,1.0,0.2,1.0,1.0,0.4
18000,0.2857142857142857,0.5034642032332562,0.25,0.5,0.2,0.5,0.0,0.4
8000,0.2857142857142857,0.2956120092378753,0.25,0.5,0.2,1.0,0.5,0.0
5000,0.0,0.24942263279445726,0.375,1.0,0.2,1.0,0.5,0.0
14000,0.2857142857142857,0.45727482678983833,0.375,1.0,0.2,1.0,0.5,0.4
6500,0.0,0.11085450346420322,0.25,1.0,0.2,0.5,0.5,0.0
10000,0.2857142857142857,0.36027713625866054,0.5,0.5,0.2,0.5,0.5,0.4
13000,0.2857142857142857,0.27251732101616627,0.375,1.0,0.2,0.5,0.5,0.4
11200,0.2857142857142857,0.3187066974595843,0.375,1.0,0.2,1.0,0.5,0.4
8900,0.0,0.24942263279445726,0.25,0.5,0.2,1.0,0.5,0.0
12000,0.0,0.22632794457274827,0.25,1.0,0.2,1.0,0.5,0.0
45000,0.5714285714285714,0.8267898383371823,0.5,0.5,0.2,1.0,0.0,0.8000000000000002
35000,0.5714285714285714,0.7113163972286374,0.625,0.5,0.2,0.5,0.0,0.4
34999,0.5714285714285714,0.6706697459584295,0.625,0.5,0.2,0.5,1.0,0.8000000000000002
11000,0.2857142857142857,0.44341801385681295,0.25,0.5,0.2,0.5,0.0,0.4
150000,0.5714285714285714,0.9999999999999999,1.0,0.5,0.2,0.5,0.0,0.8000000000000002
15000,0.2857142857142857,0.3187066974595843,0.375,1.0,0.2,1.0,0.5,0.0
15000,0.2857142857142857,0.3066974595842956,0.25,0.5,0.2,1.0,0.0,0.4
10000,0.2857142857142857,0.3418013856812933,0.25,0.5,0.2,1.0,1.0,0.4
12000,0.2857142857142857,0.45727482678983833,0.25,1.0,0.2,0.5,0.5,0.4
10000,0.2857142857142857,0.47113163972286376,0.375,0.5,0.2,0.5,0.5,0.4
35000,0.5714285714285714,0.7066974595842955,0.625,0.5,0.2,0.0,0.0,0.4
40000,0.5714285714285714,0.8267898383371823,0.625,0.5,0.2,1.0,0.0,0.8000000000000002
24000,0.2857142857142857,0.5034642032332562,0.5,1.0,0.2,1.0,0.5,0.4
12000,0.2857142857142857,0.4503464203233256,0.625,1.0,0.2,1.0,0.5,0.4
30000,0.2857142857142857,0.5496535796766743,0.625,0.5,0.2,0.5,0.5,0.4
10000,0.2857142857142857,0.5496535796766743,0.375,1.0,0.2,1.0,0.5,0.4
15000,0.2857142857142857,0.4110854503464203,0.375,1.0,0.2,1.0,0.5,0.4
33000,0.2857142857142857,0.3648960739030023,0.375,0.5,0.2,1.0,0.5,0.4
9000,0.2857142857142857,0.3648960739030023,0.375,1.0,0.2,0.5,0.5,0.4
30000,0.5714285714285714,0.6882217090069284,0.625,1.0,0.2,0.5,0.5,0.8000000000000002
13000,0.2857142857142857,0.3094688221709007,0.375,1.0,0.2,1.0,0.5,0.4
15000,0.2857142857142857,0.3648960739030023,0.375,1.0,0.2,0.5,0.5,0.4
12000,0.2857142857142857,0.39953810623556585,0.5,1.0,0.2,0.5,0.0,0.4
20000,0.2857142857142857,0.4018475750577367,0.375,0.5,0.2,0.5,1.0,0.4
36000,0.5714285714285714,0.6882217090069284,0.5,1.0,0.2,0.5,0.5,0.8000000000000002
10000,0.2857142857142857,0.4341801385681293,0.375,1.0,0.2,1.0,0.5,0.4
16000,0.2857142857142857,0.38799076212471134,0.25,1.0,0.2,0.5,0.5,0.4
6000,0.0,0.3187066974595843,0.375,1.0,0.2,0.5,0.5,0.0
22000,0.5714285714285714,0.9191685912240184,0.25,1.0,0.2,0.5,1.0,0.4
6000,0.0,0.20323325635103925,0.25,1.0,0.2,1.0,0.5,0.0
6500,0.0,0.18013856812933027,0.5,1.0,0.2,1.0,0.5,0.0
3000,0.0,0.15704387990762125,0.375,1.0,0.2,1.0,0.5,0.0
27000,0.5714285714285714,0.7575057736720554,0.5,0.5,0.2,0.5,1.0,0.8000000000000002
8000,0.2857142857142857,0.3648960739030023,0.25,1.0,0.2,1.0,0.5,0.0
12500,0.2857142857142857,0.27251732101616627,0.375,1.0,0.2,1.0,0.5,0.0
11000,0.2857142857142857,0.3648960739030023,0.375,1.0,0.2,1.0,0.5,0.0
40000,0.5714285714285714,0.7344110854503464,0.375,1.0,0.2,0.5,0.5,0.8000000000000002
15000,0.2857142857142857,0.3187066974595843,0.375,0.5,0.2,1.0,0.0,0.4
8000,0.2857142857142857,0.3648960739030023,0.375,1.0,0.2,0.5,0.5,0.4
34000,0.5714285714285714,0.97459584295612,1.0,1.0,0.2,0.0,0.5,0.8000000000000002
7500,0.0,0.2540415704387991,0.5,1.0,0.2,1.0,0.5,0.0
14000,0.0,0.18937644341801385,0.375,0.5,0.2,1.0,0.0,0.0
15000,0.2857142857142857,0.45727482678983833,0.375,0.0,0.2,0.0,0.5,0.4
21000,0.5714285714285714,0.6096997690531177,0.375,1.0,0.2,0.5,0.5,0.8000000000000002
12000,0.5714285714285714,0.42494226327944573,0.5,1.0,0.2,0.5,1.0,0.4
75000,0.5714285714285714,0.8729792147806004,0.625,0.5,0.2,0.5,1.0,0.8000000000000002
15000,0.2857142857142857,0.5496535796766743,0.375,1.0,0.2,0.0,0.5,0.4
6000,0.0,0.15704387990762125,0.25,1.0,0.2,1.0,0.5,0.0
20500,0.5714285714285714,0.45727482678983833,0.25,1.0,0.2,0.5,0.5,0.0
13500,0.2857142857142857,0.5542725173210161,1.0,1.0,0.2,0.5,0.5,0.4
10000,0.2857142857142857,0.3418013856812933,0.25,0.5,0.2,1.0,0.5,0.4
15000,0.5714285714285714,0.5265588914549653,0.375,0.5,0.2,0.5,0.5,0.8000000000000002
11000,0.2857142857142857,0.3648960739030023,0.375,0.5,0.2,1.0,1.0,0.4
12000,0.2857142857142857,0.42494226327944573,0.375,0.5,0.2,0.0,1.0,0.4
15000,0.2857142857142857,0.9999999999999999,0.0,0.5,0.2,1.0,1.0,0.4
20000,0.2857142857142857,0.3648960739030023,1.0,0.5,0.2,0.5,1.0,0.4
24000,0.2857142857142857,0.38799076212471134,0.25,1.0,0.2,1.0,0.5,0.4
16000,0.2857142857142857,0.2956120092378753,0.5,1.0,0.2,0.5,0.5,0.4
10000,0.2857142857142857,0.3510392609699769,0.375,1.0,0.2,1.0,1.0,0.0
30000,0.5714285714285714,0.8267898383371823,0.375,0.5,0.2,0.5,0.0,0.8000000000000002
26000,0.5714285714285714,0.5034642032332562,0.75,0.5,0.2,0.5,0.5,0.4
10000,0.2857142857142857,0.4341801385681293,0.5,1.0,0.2,0.5,0.5,0.4
15000,0.5714285714285714,0.5727482678983833,0.5,1.0,0.2,0.5,0.5,0.4
9000,0.0,0.18013856812933027,0.25,1.0,0.2,1.0,0.5,0.0
9000,0.2857142857142857,0.26096997690531176,0.375,0.5,0.2,0.5,0.5,0.4
15000,0.2857142857142857,0.5653579676674364,0.375,1.0,0.2,0.5,0.5,0.4
12000,0.2857142857142857,0.3972286374133949,0.5,0.5,0.2,0.5,0.5,0.4
20000,0.2857142857142857,0.5321016166281755,0.5,1.0,0.2,0.5,0.5,0.4
15000,0.5714285714285714,0.9999999999999999,0.375,1.0,0.2,1.0,0.0,0.8000000000000002
8000,0.0,0.22632794457274827,0.375,1.0,0.2,1.0,0.5,0.0
13000,0.5714285714285714,0.4110854503464203,0.375,1.0,0.2,1.0,0.5,0.0
6800,0.0,0.27251732101616627,0.375,1.0,0.2,1.0,0.5,0.0
9000,0.2857142857142857,0.27251732101616627,0.375,1.0,0.2,0.0,0.5,0.0
14000,0.5714285714285714,0.7344110854503464,0.25,0.5,0.2,0.0,0.5,0.8000000000000002
55000,0.8571428571428571,0.9999999999999999,0.375,0.5,0.2,1.0,0.5,1.0
50000,0.5714285714285714,0.7344110854503464,0.5,0.5,0.2,0.5,0.0,0.8000000000000002
8000,0.0,0.18013856812933027,0.125,0.5,0.2,1.0,0.5,0.0
16000,0.2857142857142857,0.45727482678983833,0.375,1.0,0.2,0.5,0.5,0.4
15000,0.2857142857142857,0.27251732101616627,1.0,0.5,0.2,1.0,0.0,0.4
15000,0.2857142857142857,0.3418013856812933,0.375,0.5,0.2,1.0,0.0,0.4
15000,0.2857142857142857,0.3187066974595843,0.375,1.0,0.2,0.5,0.5,0.4
75000,0.8571428571428571,0.9999999999999999,0.5,1.0,0.2,0.5,1.0,1.0
9000,0.0,0.22632794457274827,0.25,1.0,0.2,0.5,0.5,0.0
6500,0.0,0.3187066974595843,0.5,1.0,0.2,1.0,0.5,0.0
17000,0.5714285714285714,0.6789838337182448,0.625,1.0,0.2,0.0,0.5,0.4
49000,0.5714285714285714,0.7806004618937644,1.0,0.5,0.2,0.0,0.0,0.8000000000000002
15000,0.2857142857142857,0.3787528868360277,0.25,1.0,0.2,0.5,0.5,0.4
25000,0.5714285714285714,0.6535796766743648,0.5,0.5,0.2,0.5,0.5,0.4
40000,0.5714285714285714,0.7113163972286374,0.375,0.5,0.2,1.0,0.0,0.8000000000000002
8000,0.0,0.08775981524249422,0.25,1.0,0.2,0.5,0.5,0.0
17500,0.2857142857142857,0.5496535796766743,0.5,0.5,0.2,0.5,0.5,0.4
11000,0.5714285714285714,0.3648960739030023,0.25,1.0,0.2,0.5,0.5,0.4
8500,0.5714285714285714,0.5778290993071593,0.625,0.5,0.2,0.5,0.5,0.8000000000000002
11000,0.2857142857142857,0.19168591224018477,0.25,0.5,0.2,0.5,0.5,0.4
12500,0.2857142857142857,0.4295612009237875,1.0,1.0,0.2,1.0,0.5,0.4
